"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/16/2022","AQS","420950025","1","38.7","ppb","36","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/17/2022","AQS","420950025","1","22.5","ppb","21","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/18/2022","AQS","420950025","1","17.4","ppb","16","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/19/2022","AQS","420950025","1","22.1","ppb","21","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/20/2022","AQS","420950025","1","18.8","ppb","17","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/21/2022","AQS","420950025","1","33.7","ppb","31","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/22/2022","AQS","420950025","1","32","ppb","30","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/23/2022","AQS","420950025","1","18.1","ppb","17","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/24/2022","AQS","420950025","1","20.1","ppb","19","LAT/LON POINT IS CENTER OF TRAILER","20","83.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/26/2022","AQS","420950025","1","9.9","ppb","8","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/27/2022","AQS","420950025","1","13.9","ppb","12","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/28/2022","AQS","420950025","1","33.9","ppb","31","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/01/2022","AQS","420950025","1","34.2","ppb","32","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/02/2022","AQS","420950025","1","35.6","ppb","33","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/03/2022","AQS","420950025","1","22.7","ppb","21","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/04/2022","AQS","420950025","1","35.7","ppb","33","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/05/2022","AQS","420950025","1","27.8","ppb","25","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/06/2022","AQS","420950025","1","19","ppb","18","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/07/2022","AQS","420950025","1","26","ppb","25","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/08/2022","AQS","420950025","1","36.1","ppb","34","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/09/2022","AQS","420950025","1","31.1","ppb","29","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/10/2022","AQS","420950025","1","32","ppb","30","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/11/2022","AQS","420950025","1","23.8","ppb","22","LAT/LON POINT IS CENTER OF TRAILER","22","92.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/12/2022","AQS","420950025","1","7.1","ppb","7","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/13/2022","AQS","420950025","1","16.2","ppb","15","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/14/2022","AQS","420950025","1","37.2","ppb","35","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/15/2022","AQS","420950025","1","32.7","ppb","30","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/16/2022","AQS","420950025","1","29.9","ppb","27","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/17/2022","AQS","420950025","1","17.2","ppb","16","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/18/2022","AQS","420950025","1","20.8","ppb","19","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/19/2022","AQS","420950025","1","20.8","ppb","19","LAT/LON POINT IS CENTER OF TRAILER","22","92.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/20/2022","AQS","420950025","1","4.9","ppb","4","LAT/LON POINT IS CENTER OF TRAILER","22","92.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/21/2022","AQS","420950025","1","22.2","ppb","21","LAT/LON POINT IS CENTER OF TRAILER","22","92.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/22/2022","AQS","420950025","1","17.9","ppb","16","LAT/LON POINT IS CENTER OF TRAILER","22","92.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/23/2022","AQS","420950025","1","15.5","ppb","14","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/24/2022","AQS","420950025","1","8.4","ppb","8","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/25/2022","AQS","420950025","1","21.9","ppb","20","LAT/LON POINT IS CENTER OF TRAILER","21","88.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/26/2022","AQS","420950025","1","9.1","ppb","8","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/27/2022","AQS","420950025","1","3.3","ppb","3","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/28/2022","AQS","420950025","1","4.8","ppb","4","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/29/2022","AQS","420950025","1","23.4","ppb","22","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/30/2022","AQS","420950025","1","34.6","ppb","32","LAT/LON POINT IS CENTER OF TRAILER","22","92.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"03/31/2022","AQS","420950025","1","26.1","ppb","25","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/01/2022","AQS","420950025","1","8.9","ppb","8","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/02/2022","AQS","420950025","1","19.3","ppb","18","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/03/2022","AQS","420950025","1","13.6","ppb","12","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/04/2022","AQS","420950025","1","26.5","ppb","25","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/05/2022","AQS","420950025","1","25.1","ppb","24","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/06/2022","AQS","420950025","1","8.7","ppb","8","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/07/2022","AQS","420950025","1","10.9","ppb","9","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/08/2022","AQS","420950025","1","19.1","ppb","18","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/09/2022","AQS","420950025","1","10.2","ppb","9","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/10/2022","AQS","420950025","1","6.4","ppb","6","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/11/2022","AQS","420950025","1","27.7","ppb","25","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/12/2022","AQS","420950025","1","31.5","ppb","29","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/13/2022","AQS","420950025","1","25","ppb","24","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/14/2022","AQS","420950025","1","18.3","ppb","17","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/15/2022","AQS","420950025","1","21.8","ppb","20","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/16/2022","AQS","420950025","1","9","ppb","8","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/17/2022","AQS","420950025","1","13.4","ppb","12","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/20/2022","AQS","420950025","1","28.6","ppb","26","LAT/LON POINT IS CENTER OF TRAILER","22","92.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/28/2022","AQS","420950025","1","5.4","ppb","5","LAT/LON POINT IS CENTER OF TRAILER","22","92.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/29/2022","AQS","420950025","1","14.9","ppb","13","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"04/30/2022","AQS","420950025","1","25.5","ppb","24","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"05/01/2022","AQS","420950025","1","18.4","ppb","17","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"05/02/2022","AQS","420950025","1","13.5","ppb","12","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"05/03/2022","AQS","420950025","1","16.1","ppb","15","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"05/04/2022","AQS","420950025","1","13.8","ppb","12","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"05/05/2022","AQS","420950025","1","21.5","ppb","20","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"05/06/2022","AQS","420950025","1","16","ppb","15","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"05/07/2022","AQS","420950025","1","5.3","ppb","5","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"05/08/2022","AQS","420950025","1","6.6","ppb","6","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"05/09/2022","AQS","420950025","1","10.5","ppb","9","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"05/10/2022","AQS","420950025","1","13.3","ppb","12","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"05/11/2022","AQS","420950025","1","26.2","ppb","25","LAT/LON POINT IS CENTER OF TRAILER","21","88.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
